iter 159345, train , nav_error: 0.6059, oracle_error: 0.4771, steps: 26.0596, lengths: 10.1837, cls: 0.9210, ndtw: 0.8708, sdtw: 0.8523, success_rate: 0.9486, oracle_rate: 0.9623, spl: 0.9294, val_seen , nav_error: 3.9687, oracle_error: 2.5645, steps: 34.6699, lengths: 13.1773, cls: 0.6820, ndtw: 0.5728, sdtw: 0.4809, success_rate: 0.6259, oracle_rate: 0.6983, spl: 0.5838, val_unseen , nav_error: 4.6772, oracle_error: 2.9201, steps: 42.7420, lengths: 15.5765, cls: 0.6022, ndtw: 0.4687, sdtw: 0.3846, success_rate: 0.5653, oracle_rate: 0.6556, spl: 0.5027
iter 201100, train , nav_error: 1.4306, oracle_error: 1.1489, steps: 26.8808, lengths: 10.3764, cls: 0.8552, ndtw: 0.7930, sdtw: 0.7439, success_rate: 0.8640, oracle_rate: 0.8833, spl: 0.8407, val_seen , nav_error: 4.4185, oracle_error: 3.1129, steps: 34.0656, lengths: 12.6653, cls: 0.6560, ndtw: 0.5455, sdtw: 0.4287, success_rate: 0.5612, oracle_rate: 0.6239, spl: 0.5342, val_unseen , nav_error: 4.6624, oracle_error: 3.1282, steps: 35.1682, lengths: 12.7071, cls: 0.6169, ndtw: 0.5122, sdtw: 0.4104, success_rate: 0.5496, oracle_rate: 0.6190, spl: 0.5103
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 201251, train , nav_error: 1.3131, oracle_error: 1.0126, steps: 26.7548, lengths: 10.3470, cls: 0.8630, ndtw: 0.7985, sdtw: 0.7565, success_rate: 0.8766, oracle_rate: 0.8994, spl: 0.8509, val_seen , nav_error: 4.4506, oracle_error: 3.0226, steps: 32.4907, lengths: 12.2015, cls: 0.6642, ndtw: 0.5546, sdtw: 0.4515, success_rate: 0.5837, oracle_rate: 0.6454, spl: 0.5539, val_unseen , nav_error: 4.8286, oracle_error: 3.1727, steps: 37.2835, lengths: 13.0823, cls: 0.6082, ndtw: 0.4962, sdtw: 0.3984, success_rate: 0.5424, oracle_rate: 0.6177, spl: 0.5010
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 201512, train , nav_error: 1.9362, oracle_error: 1.4253, steps: 28.7982, lengths: 11.0213, cls: 0.8145, ndtw: 0.7357, sdtw: 0.6788, success_rate: 0.8141, oracle_rate: 0.8469, spl: 0.7834, val_seen , nav_error: 4.7686, oracle_error: 3.2294, steps: 34.7620, lengths: 13.4605, cls: 0.6429, ndtw: 0.5208, sdtw: 0.4123, success_rate: 0.5436, oracle_rate: 0.6151, spl: 0.5147, val_unseen , nav_error: 4.9867, oracle_error: 3.2447, steps: 40.1656, lengths: 14.9898, cls: 0.5986, ndtw: 0.4920, sdtw: 0.3935, success_rate: 0.5360, oracle_rate: 0.6186, spl: 0.4901
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 201651, train , nav_error: 1.3253, oracle_error: 1.0154, steps: 26.6119, lengths: 10.3136, cls: 0.8645, ndtw: 0.7993, sdtw: 0.7573, success_rate: 0.8762, oracle_rate: 0.8984, spl: 0.8515, val_seen , nav_error: 4.4276, oracle_error: 3.0156, steps: 31.8521, lengths: 11.9149, cls: 0.6678, ndtw: 0.5553, sdtw: 0.4537, success_rate: 0.5877, oracle_rate: 0.6474, spl: 0.5569, val_unseen , nav_error: 5.0419, oracle_error: 3.2829, steps: 35.0072, lengths: 12.6073, cls: 0.6070, ndtw: 0.4935, sdtw: 0.3933, success_rate: 0.5407, oracle_rate: 0.6105, spl: 0.4988
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 201854, train , nav_error: 1.4416, oracle_error: 1.1214, steps: 26.7271, lengths: 10.3750, cls: 0.8542, ndtw: 0.7900, sdtw: 0.7419, success_rate: 0.8624, oracle_rate: 0.8862, spl: 0.8372, val_seen , nav_error: 4.5299, oracle_error: 3.0948, steps: 32.3487, lengths: 12.1882, cls: 0.6608, ndtw: 0.5529, sdtw: 0.4442, success_rate: 0.5730, oracle_rate: 0.6386, spl: 0.5450, val_unseen , nav_error: 4.7251, oracle_error: 3.1390, steps: 35.9762, lengths: 12.8018, cls: 0.6165, ndtw: 0.5050, sdtw: 0.4040, success_rate: 0.5517, oracle_rate: 0.6241, spl: 0.5108
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 202115, train , nav_error: 2.1671, oracle_error: 1.5162, steps: 30.2430, lengths: 11.5401, cls: 0.7942, ndtw: 0.7047, sdtw: 0.6464, success_rate: 0.7909, oracle_rate: 0.8345, spl: 0.7545, val_seen , nav_error: 5.0170, oracle_error: 3.3432, steps: 37.0862, lengths: 14.1671, cls: 0.6287, ndtw: 0.5035, sdtw: 0.3973, success_rate: 0.5338, oracle_rate: 0.6151, spl: 0.4978, val_unseen , nav_error: 5.1985, oracle_error: 3.3141, steps: 42.9089, lengths: 16.0527, cls: 0.5855, ndtw: 0.4678, sdtw: 0.3722, success_rate: 0.5160, oracle_rate: 0.6088, spl: 0.4688
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 202250, train , nav_error: 1.2282, oracle_error: 0.9279, steps: 26.6077, lengths: 10.3369, cls: 0.8707, ndtw: 0.8083, sdtw: 0.7705, success_rate: 0.8882, oracle_rate: 0.9098, spl: 0.8621, val_seen , nav_error: 4.2265, oracle_error: 2.8768, steps: 30.1048, lengths: 11.5729, cls: 0.6780, ndtw: 0.5686, sdtw: 0.4644, success_rate: 0.6024, oracle_rate: 0.6660, spl: 0.5682, val_unseen , nav_error: 4.8380, oracle_error: 3.1675, steps: 35.6292, lengths: 12.8660, cls: 0.6142, ndtw: 0.5029, sdtw: 0.4083, success_rate: 0.5551, oracle_rate: 0.6284, spl: 0.5117
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 202519, train , nav_error: 1.5801, oracle_error: 1.2227, steps: 27.1872, lengths: 10.5647, cls: 0.8443, ndtw: 0.7776, sdtw: 0.7261, success_rate: 0.8495, oracle_rate: 0.8745, spl: 0.8233, val_seen , nav_error: 4.4539, oracle_error: 3.1259, steps: 34.4770, lengths: 13.0695, cls: 0.6589, ndtw: 0.5468, sdtw: 0.4346, success_rate: 0.5661, oracle_rate: 0.6308, spl: 0.5382, val_unseen , nav_error: 4.8198, oracle_error: 3.1835, steps: 36.4419, lengths: 13.4301, cls: 0.6150, ndtw: 0.5115, sdtw: 0.4107, success_rate: 0.5513, oracle_rate: 0.6215, spl: 0.5123
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 202706, train , nav_error: 1.3646, oracle_error: 1.0503, steps: 26.5324, lengths: 10.3488, cls: 0.8608, ndtw: 0.7983, sdtw: 0.7531, success_rate: 0.8724, oracle_rate: 0.8956, spl: 0.8473, val_seen , nav_error: 4.4095, oracle_error: 3.0124, steps: 31.6170, lengths: 12.1953, cls: 0.6683, ndtw: 0.5660, sdtw: 0.4579, success_rate: 0.5847, oracle_rate: 0.6513, spl: 0.5580, val_unseen , nav_error: 4.8170, oracle_error: 3.1777, steps: 32.2971, lengths: 11.8517, cls: 0.6229, ndtw: 0.5182, sdtw: 0.4133, success_rate: 0.5462, oracle_rate: 0.6177, spl: 0.5104
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 202922, train , nav_error: 1.4311, oracle_error: 1.1136, steps: 26.6378, lengths: 10.3374, cls: 0.8566, ndtw: 0.7931, sdtw: 0.7449, success_rate: 0.8638, oracle_rate: 0.8859, spl: 0.8394, val_seen , nav_error: 4.3928, oracle_error: 3.0498, steps: 31.8452, lengths: 12.1894, cls: 0.6643, ndtw: 0.5533, sdtw: 0.4389, success_rate: 0.5700, oracle_rate: 0.6357, spl: 0.5417, val_unseen , nav_error: 4.6885, oracle_error: 3.1261, steps: 33.6637, lengths: 12.1638, cls: 0.6221, ndtw: 0.5129, sdtw: 0.4122, success_rate: 0.5594, oracle_rate: 0.6275, spl: 0.5185
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 203141, train , nav_error: 1.7853, oracle_error: 1.2769, steps: 28.8741, lengths: 11.1519, cls: 0.8229, ndtw: 0.7439, sdtw: 0.6917, success_rate: 0.8285, oracle_rate: 0.8656, spl: 0.7937, val_seen , nav_error: 4.7905, oracle_error: 3.1763, steps: 36.9922, lengths: 14.1100, cls: 0.6394, ndtw: 0.5252, sdtw: 0.4231, success_rate: 0.5622, oracle_rate: 0.6396, spl: 0.5241, val_unseen , nav_error: 4.8229, oracle_error: 3.1223, steps: 40.8919, lengths: 15.1793, cls: 0.5995, ndtw: 0.4857, sdtw: 0.3872, success_rate: 0.5381, oracle_rate: 0.6279, spl: 0.4898
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 203396, train , nav_error: 2.0079, oracle_error: 1.4319, steps: 29.3225, lengths: 11.3222, cls: 0.8070, ndtw: 0.7231, sdtw: 0.6667, success_rate: 0.8063, oracle_rate: 0.8449, spl: 0.7715, val_seen , nav_error: 4.8154, oracle_error: 3.1872, steps: 36.2253, lengths: 13.6374, cls: 0.6402, ndtw: 0.5233, sdtw: 0.4177, success_rate: 0.5544, oracle_rate: 0.6288, spl: 0.5186, val_unseen , nav_error: 4.8533, oracle_error: 3.1427, steps: 38.9940, lengths: 14.4690, cls: 0.6061, ndtw: 0.4907, sdtw: 0.3910, success_rate: 0.5338, oracle_rate: 0.6262, spl: 0.4920
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
BEST RESULT TILL NOW: val_unseen | Iter 177096 iter 177096, train , nav_error: 1.0973, oracle_error: 0.8132, steps: 27.4490, lengths: 10.6092, cls: 0.8756, ndtw: 0.8098, sdtw: 0.7765, success_rate: 0.9011, oracle_rate: 0.9246, spl: 0.8727, val_seen , nav_error: 4.1920, oracle_error: 2.7176, steps: 35.7277, lengths: 13.4731, cls: 0.6673, ndtw: 0.5507, sdtw: 0.4579, success_rate: 0.6004, oracle_rate: 0.6836, spl: 0.5639, val_unseen , nav_error: 4.5433, oracle_error: 2.8947, steps: 41.0289, lengths: 14.8518, cls: 0.6110, ndtw: 0.4923, sdtw: 0.4029, success_rate: 0.5632, oracle_rate: 0.6539, spl: 0.5115
iter 203621, train , nav_error: 2.2834, oracle_error: 1.5577, steps: 31.7986, lengths: 12.1094, cls: 0.7823, ndtw: 0.6926, sdtw: 0.6332, success_rate: 0.7797, oracle_rate: 0.8280, spl: 0.7402, val_seen , nav_error: 4.8590, oracle_error: 3.1868, steps: 38.2958, lengths: 14.5692, cls: 0.6318, ndtw: 0.5092, sdtw: 0.4024, success_rate: 0.5426, oracle_rate: 0.6327, spl: 0.5032, val_unseen , nav_error: 5.0668, oracle_error: 3.1804, steps: 42.7995, lengths: 16.0026, cls: 0.5916, ndtw: 0.4791, sdtw: 0.3851, success_rate: 0.5326, oracle_rate: 0.6245, spl: 0.4826
BEST RESULT TILL NOW: val_seen | Iter 164649 iter 164649, train , nav_error: 0.7315, oracle_error: 0.5817, steps: 26.2774, lengths: 10.2137, cls: 0.9090, ndtw: 0.8544, sdtw: 0.8312, success_rate: 0.9375, oracle_rate: 0.9514, spl: 0.9162, val_seen , nav_error: 3.9734, oracle_error: 2.5768, steps: 34.1009, lengths: 12.9630, cls: 0.6814, ndtw: 0.5734, sdtw: 0.4808, success_rate: 0.6278, oracle_rate: 0.7032, spl: 0.5870, val_unseen , nav_error: 4.5198, oracle_error: 2.8906, steps: 39.6582, lengths: 14.2324, cls: 0.6176, ndtw: 0.4936, sdtw: 0.4079, success_rate: 0.5764, oracle_rate: 0.6637, spl: 0.5248
